Row ID,Order ID,Order Date,Ship Date,New Ship Date,Ship Mode,Customer ID,Last Order Date,Recency (In Days),Recency Score,Frequency,Frequency Score,Monetary,Monetary Score,Customer Score,Customer Tier,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Customer Retention,,,Recency Date
7927,US-2024-128944-CHO-SCR-58000,2024-06-19,2029-12-12,2024-06-23,Second Class,128944,2024-06-19,195,0.772196606,3,0.507603257,44.97,0.817521829,2.097321691,First Tier,United States,Newark,Ohio,43055,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15,6.6,1,,,
7929,US-2024-128944-CHO-NUT-13000,2024-06-19,2029-12-12,2024-06-26,Second Class,128944,2024-06-19,195,0.772196606,3,0.507603257,44.97,0.817521829,2.097321691,First Tier,United States,Newark,Ohio,43055,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3,1,,,
7942,US-2024-128944-CHO-SCR-58000,2024-06-19,2029-12-12,2024-06-24,Second Class,128944,2024-06-19,195,0.772196606,3,0.507603257,44.97,0.817521829,2.097321691,First Tier,United States,Newark,Ohio,43055,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,1,,,
9510,US-2024-158120-CHO-SCR-58000,2024-11-17,2030-05-14,2024-11-20,Standard Class,158120,2024-11-17,44,0.931227313,2,0.746002158,25,0.565388011,2.242617483,First Tier,United States,Hillsboro,Oregon,97123,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,1,,,
9512,US-2024-158120-CHO-SCR-58000,2024-11-17,2030-05-14,2024-11-24,Standard Class,158120,2024-11-17,44,0.931227313,2,0.746002158,25,0.565388011,2.242617483,First Tier,United States,Hillsboro,Oregon,97123,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1,,,
9572,US-2024-120404-CHO-SCR-58000,2024-11-20,2030-05-17,2024-11-25,Second Class,120404,2024-11-20,41,0.937506132,3,0.507603257,17.3,0.390071618,1.835181007,Second Tier,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1,,,
9581,US-2024-120404-CHO-TRI-54000,2024-11-20,2030-05-17,2024-11-23,Second Class,120404,2024-11-20,41,0.937506132,3,0.507603257,17.3,0.390071618,1.835181007,Second Tier,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1,,,
9582,US-2024-120404-CHO-TRI-54000,2024-11-20,2030-05-17,2024-11-23,Second Class,120404,2024-11-20,41,0.937506132,3,0.507603257,17.3,0.390071618,1.835181007,Second Tier,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,1,,,
421,US-2021-118304-CHO-SCR-58000,2021-04-29,2026-10-25,2021-05-08,Standard Class,118304,2021-04-29,1342,0.040518003,1,0.995192779,5,0.089178848,1.12488963,Fourth Tier,United States,Dover,Delaware,19901,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,0,,,
505,US-2021-127166-CHO-TRI-54000,2021-05-21,2026-11-13,2021-05-28,Second Class,127166,2021-05-21,1320,0.049641911,4,0.330422839,29.89,0.646227803,1.026292554,Fourth Tier,United States,Houston,Texas,77070,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1,,,
508,US-2021-127166-CHO-SCR-58000,2021-05-21,2026-11-13,2021-05-30,Second Class,127166,2021-05-21,1320,0.049641911,4,0.330422839,29.89,0.646227803,1.026292554,Fourth Tier,United States,Houston,Texas,77070,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1,,,
511,US-2021-127166-CHO-SCR-58000,2021-05-21,2026-11-13,2021-05-25,Second Class,127166,2021-05-21,1320,0.049641911,4,0.330422839,29.89,0.646227803,1.026292554,Fourth Tier,United States,Houston,Texas,77070,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15,6.6,1,,,
512,US-2021-127166-CHO-NUT-13000,2021-05-21,2026-11-13,2021-05-31,Second Class,127166,2021-05-21,1320,0.049641911,4,0.330422839,29.89,0.646227803,1.026292554,Fourth Tier,United States,Houston,Texas,77070,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1,1,,,
5141,US-2023-101469-CHO-MIL-31000,2023-07-02,2028-12-28,2023-07-13,Standard Class,101469,2023-07-02,548,0.496124792,1,0.995192779,4.22,0.042087707,1.533405278,Third Tier,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,0,,,
5329,US-2023-137743-CHO-SCR-58000,2023-07-30,2029-01-24,2023-08-01,Standard Class,137743,2023-07-30,520,0.513685863,2,0.746002158,14.22,0.302462474,1.562150495,Third Tier,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4,1,,,
5330,US-2023-137743-CHO-MIL-31000,2023-07-30,2029-01-24,2023-08-01,Standard Class,137743,2023-07-30,520,0.513685863,2,0.746002158,14.22,0.302462474,1.562150495,Third Tier,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1,,,
7346,US-2024-131156-CHO-FUD-51000,2024-04-03,2029-09-28,2024-04-05,Standard Class,131156,2024-04-03,272,0.713234573,1,0.995192779,9.6,0.182968704,1.891396056,First Tier,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,0,,,
10172,US-2024-158526-CHO-SCR-58000,2024-12-29,2030-06-24,2025-01-01,Second Class,158526,2024-12-29,2,0.999117041,5,0.197390366,33.81,0.696948886,1.893456294,First Tier,United States,Louisville,Kentucky,40214,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1,,,
10173,US-2024-158526-CHO-TRI-54000,2024-12-29,2030-06-24,2025-01-03,Second Class,158526,2024-12-29,2,0.999117041,5,0.197390366,33.81,0.696948886,1.893456294,First Tier,United States,Louisville,Kentucky,40214,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,30,8,19.6,10.4,1,,,
10175,US-2024-158526-CHO-NUT-13000,2024-12-29,2030-06-24,2025-01-03,Second Class,158526,2024-12-29,2,0.999117041,5,0.197390366,33.81,0.696948886,1.893456294,First Tier,United States,Louisville,Kentucky,40214,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1,1,,,
10178,US-2024-158526-CHO-MIL-31000,2024-12-29,2030-06-24,2025-01-01,Second Class,158526,2024-12-29,2,0.999117041,5,0.197390366,33.81,0.696948886,1.893456294,First Tier,United States,Louisville,Kentucky,40214,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,1,,,
10179,US-2024-158526-CHO-MIL-31000,2024-12-29,2030-06-24,2025-01-03,Second Class,158526,2024-12-29,2,0.999117041,5,0.197390366,33.81,0.696948886,1.893456294,First Tier,United States,Louisville,Kentucky,40214,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,1,,,
919,US-2021-138023-CHO-SCR-58000,2021-08-15,2027-02-08,2021-08-17,First Class,138023,2021-08-15,1234,0.088982635,1,0.995192779,20,0.460904542,1.545079957,Third Tier,United States,Dallas,Texas,75081,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8,20,8.8,0,,,
1293,US-2021-152233-CHO-SCR-58000,2021-10-05,2027-03-29,2021-10-09,First Class,152233,2021-10-05,1183,0.124791524,1,0.995192779,5,0.089178848,1.209163151,Fourth Tier,United States,Pomona,California,91767,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,0,,,
1924,US-2021-109036-CHO-FUD-51000,2021-12-20,2027-06-17,2021-12-28,Standard Class,109036,2021-12-20,1107,0.186010007,1,0.995192779,7.2,0.115177082,1.296379869,Fourth Tier,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,0,,,
2708,US-2022-133242-CHO-TRI-54000,2022-06-18,2027-12-15,2022-06-22,Standard Class,133242,2022-06-18,927,0.261453939,5,0.197390366,28.62,0.621014422,1.079858727,Fourth Tier,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1,,,
2714,US-2022-133242-CHO-TRI-54000,2022-06-18,2027-12-15,2022-06-21,Standard Class,133242,2022-06-18,927,0.261453939,5,0.197390366,28.62,0.621014422,1.079858727,Fourth Tier,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1,,,
2716,US-2022-133242-CHO-MIL-31000,2022-06-18,2027-12-15,2022-06-26,Standard Class,133242,2022-06-18,927,0.261453939,5,0.197390366,28.62,0.621014422,1.079858727,Fourth Tier,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1,,,
2719,US-2022-133242-CHO-FUD-51000,2022-06-18,2027-12-15,2022-06-21,Standard Class,133242,2022-06-18,927,0.261453939,5,0.197390366,28.62,0.621014422,1.079858727,Fourth Tier,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1,,,
2720,US-2022-133242-CHO-TRI-54000,2022-06-18,2027-12-15,2022-06-21,Standard Class,133242,2022-06-18,927,0.261453939,5,0.197390366,28.62,0.621014422,1.079858727,Fourth Tier,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1,,,
3647,US-2022-104948-CHO-TRI-54000,2022-11-13,2028-05-09,2022-11-16,Standard Class,104948,2022-11-13,779,0.353477877,3,0.507603257,31.95,0.671441185,1.532522319,Third Tier,United States,San Bernardino,California,92404,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15,4,9.8,5.2,1,,,
3652,US-2022-104948-CHO-SCR-58000,2022-11-13,2028-05-09,2022-11-16,Standard Class,104948,2022-11-13,779,0.353477877,3,0.507603257,31.95,0.671441185,1.532522319,Third Tier,United States,San Bernardino,California,92404,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,1,,,
3659,US-2022-104948-CHO-TRI-54000,2022-11-13,2028-05-09,2022-11-15,Standard Class,104948,2022-11-13,779,0.353477877,3,0.507603257,31.95,0.671441185,1.532522319,Third Tier,United States,San Bernardino,California,92404,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,1,,,
9222,US-2024-111262-CHO-MIL-31000,2024-10-28,2030-04-24,2024-11-10,Second Class,111262,2024-10-28,64,0.902383989,3,0.507603257,15.53,0.347983911,1.757971157,Second Tier,United States,Houston,Texas,77095,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1,,,
9224,US-2024-111262-CHO-MIL-31000,2024-10-28,2030-04-24,2024-11-02,Second Class,111262,2024-10-28,64,0.902383989,3,0.507603257,15.53,0.347983911,1.757971157,Second Tier,United States,Houston,Texas,77095,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1,,,
9225,US-2024-111262-CHO-NUT-13000,2024-10-28,2030-04-24,2024-11-01,Second Class,111262,2024-10-28,64,0.902383989,3,0.507603257,15.53,0.347983911,1.757971157,Second Tier,United States,Houston,Texas,77095,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2,1,,,
9853,US-2024-117457-CHO-TRI-54000,2024-12-08,2030-06-04,2024-12-11,Standard Class,117457,2024-12-08,23,0.967624841,9,0.028450898,112.42,0.986559404,1.982635142,First Tier,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,48.75,13,31.85,16.9,1,,,
9856,US-2024-117457-CHO-TRI-54000,2024-12-08,2030-06-04,2024-12-11,Standard Class,117457,2024-12-08,23,0.967624841,9,0.028450898,112.42,0.986559404,1.982635142,First Tier,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1,,,
9859,US-2024-117457-CHO-TRI-54000,2024-12-08,2030-06-04,2024-12-10,Standard Class,117457,2024-12-08,23,0.967624841,9,0.028450898,112.42,0.986559404,1.982635142,First Tier,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,1,,,
9866,US-2024-117457-CHO-SCR-58000,2024-12-08,2030-06-04,2024-12-12,Standard Class,117457,2024-12-08,23,0.967624841,9,0.028450898,112.42,0.986559404,1.982635142,First Tier,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,1,,,
9867,US-2024-117457-CHO-NUT-13000,2024-12-08,2030-06-04,2024-12-11,Standard Class,117457,2024-12-08,23,0.967624841,9,0.028450898,112.42,0.986559404,1.982635142,First Tier,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1,1,,,
9869,US-2024-117457-CHO-SCR-58000,2024-12-08,2030-06-04,2024-12-10,Standard Class,117457,2024-12-08,23,0.967624841,9,0.028450898,112.42,0.986559404,1.982635142,First Tier,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,1,,,
9873,US-2024-117457-CHO-TRI-54000,2024-12-08,2030-06-04,2024-12-13,Standard Class,117457,2024-12-08,23,0.967624841,9,0.028450898,112.42,0.986559404,1.982635142,First Tier,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1,,,
9879,US-2024-117457-CHO-NUT-13000,2024-12-08,2030-06-04,2024-12-12,Standard Class,117457,2024-12-08,23,0.967624841,9,0.028450898,112.42,0.986559404,1.982635142,First Tier,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5,1,,,
9881,US-2024-117457-CHO-MIL-31000,2024-12-08,2030-06-04,2024-12-10,Standard Class,117457,2024-12-08,23,0.967624841,9,0.028450898,112.42,0.986559404,1.982635142,First Tier,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1,,,
1439,US-2021-102673-CHO-MIL-31000,2021-11-01,2027-04-28,2021-11-03,Standard Class,102673,2021-11-01,1156,0.139801825,4,0.330422839,68.98,0.930932993,1.401157657,Third Tier,United States,Charlotte,North Carolina,28205,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1,,,
1444,US-2021-102673-CHO-TRI-54000,2021-11-01,2027-04-28,2021-11-03,Standard Class,102673,2021-11-01,1156,0.139801825,4,0.330422839,68.98,0.930932993,1.401157657,Third Tier,United States,Charlotte,North Carolina,28205,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1,,,
1445,US-2021-102673-CHO-FUD-51000,2021-11-01,2027-04-28,2021-11-03,Standard Class,102673,2021-11-01,1156,0.139801825,4,0.330422839,68.98,0.930932993,1.401157657,Third Tier,United States,Charlotte,North Carolina,28205,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,43.2,12,28.8,14.4,1,,,
1454,US-2021-102673-CHO-FUD-51000,2021-11-01,2027-04-28,2021-11-03,Standard Class,102673,2021-11-01,1156,0.139801825,4,0.330422839,68.98,0.930932993,1.401157657,Third Tier,United States,Charlotte,North Carolina,28205,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,32.4,9,21.6,10.8,1,,,
2119,US-2022-132633-CHO-TRI-54000,2022-02-03,2027-07-29,2022-02-05,Second Class,132633,2022-02-03,1062,0.203571078,1,0.995192779,7.35,0.128715785,1.327479643,Fourth Tier,United States,Pleasant Grove,Utah,84062,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,0,,,
3228,US-2022-109575-CHO-SCR-58000,2022-09-18,2028-03-15,2022-09-22,Standard Class,109575,2022-09-18,835,0.311782596,5,0.197390366,44.77,0.81663887,1.325811832,Fourth Tier,United States,Clinton,Maryland,20735,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4,1,,,
3232,US-2022-109575-CHO-MIL-31000,2022-09-18,2028-03-15,2022-09-27,Standard Class,109575,2022-09-18,835,0.311782596,5,0.197390366,44.77,0.81663887,1.325811832,Fourth Tier,United States,Clinton,Maryland,20735,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,1,,,
3234,US-2022-109575-CHO-NUT-13000,2022-09-18,2028-03-15,2022-09-23,Standard Class,109575,2022-09-18,835,0.311782596,5,0.197390366,44.77,0.81663887,1.325811832,Fourth Tier,United States,Clinton,Maryland,20735,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2,1,,,
3238,US-2022-109575-OTH-KAZ-38000,2022-09-18,2028-03-15,2022-09-21,Standard Class,109575,2022-09-18,835,0.311782596,5,0.197390366,44.77,0.81663887,1.325811832,Fourth Tier,United States,Clinton,Maryland,20735,Other,Atlantic,OTH-KAZ-38000,Kazookles,3.25,1,0.25,3,1,,,
3239,US-2022-109575-CHO-MIL-31000,2022-09-18,2028-03-15,2022-09-23,Standard Class,109575,2022-09-18,835,0.311782596,5,0.197390366,44.77,0.81663887,1.325811832,Fourth Tier,United States,Clinton,Maryland,20735,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,1,,,
5308,US-2023-103037-CHO-TRI-54000,2023-07-25,2029-01-18,2023-08-06,Standard Class,103037,2023-07-25,525,0.512116158,1,0.995192779,9.8,0.194250957,1.701559894,Second Tier,United States,Houston,Texas,77070,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15,4,9.8,5.2,0,,,
6650,US-2023-100153-CHO-MIL-31000,2023-12-13,2029-06-08,2023-12-15,Standard Class,100153,2023-12-13,384,0.642009222,1,0.995192779,8.44,0.166290592,1.803492593,Second Tier,United States,Norman,Oklahoma,73071,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56,0,,,
8644,US-2024-147403-CHO-SCR-58000,2024-09-10,2030-03-06,2024-09-13,First Class,147403,2024-09-10,112,0.844108702,1,0.995192779,7.5,0.157068576,1.996370058,First Tier,United States,Akron,Ohio,44312,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,0,,,
8667,US-2024-166898-CHO-NUT-13000,2024-09-11,2030-03-06,2024-09-16,Second Class,166898,2024-09-11,111,0.846267046,2,0.746002158,20.13,0.463455312,2.055724517,First Tier,United States,Santa Ana,California,92704,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3,1,,,
8674,US-2024-166898-CHO-MIL-31000,2024-09-11,2030-03-06,2024-09-18,Second Class,166898,2024-09-11,111,0.846267046,2,0.746002158,20.13,0.463455312,2.055724517,First Tier,United States,Santa Ana,California,92704,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,1,,,
8947,US-2024-152275-CHO-SCR-58000,2024-10-01,2030-03-31,2024-10-04,Standard Class,152275,2024-10-01,91,0.874717944,1,0.995192779,15,0.345040714,2.214951437,First Tier,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15,6.6,0,,,
9274,US-2024-164049-CHO-SCR-58000,2024-11-02,2030-04-29,2024-11-07,Standard Class,164049,2024-11-02,59,0.907877955,1,0.995192779,12.5,0.281173354,2.184244089,First Tier,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5,0,,,
238,US-2021-163223-CHO-MIL-31000,2021-03-21,2026-09-15,2021-03-23,Standard Class,163223,2021-03-21,1381,0.023349357,5,0.197390366,36.17,0.73148239,0.952222113,Fourth Tier,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56,1,,,
241,US-2021-163223-CHO-MIL-31000,2021-03-21,2026-09-15,2021-03-25,Standard Class,163223,2021-03-21,1381,0.023349357,5,0.197390366,36.17,0.73148239,0.952222113,Fourth Tier,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1,,,
242,US-2021-163223-CHO-NUT-13000,2021-03-21,2026-09-15,2021-03-26,Standard Class,163223,2021-03-21,1381,0.023349357,5,0.197390366,36.17,0.73148239,0.952222113,Fourth Tier,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5,1,,,
244,US-2021-163223-CHO-FUD-51000,2021-03-21,2026-09-15,2021-03-23,Standard Class,163223,2021-03-21,1381,0.023349357,5,0.197390366,36.17,0.73148239,0.952222113,Fourth Tier,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1,,,
246,US-2021-163223-OTH-KAZ-38000,2021-03-21,2026-09-15,2021-03-24,Standard Class,163223,2021-03-21,1381,0.023349357,5,0.197390366,36.17,0.73148239,0.952222113,Fourth Tier,United States,Springfield,Virginia,22153,Other,Gulf,OTH-KAZ-38000,Kazookles,22.75,7,1.75,21,1,,,
2574,US-2022-119102-CHO-SCR-58000,2022-05-23,2027-11-17,2022-05-26,Standard Class,119102,2022-05-23,953,0.247130384,1,0.995192779,7.5,0.157068576,1.399391739,Third Tier,United States,Woonsocket,Rhode Island,2895,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,0,,,
3495,US-2022-150714-CHO-FUD-51000,2022-10-26,2028-04-23,2022-11-07,Standard Class,150714,2022-10-26,797,0.337388404,5,0.197390366,75.83,0.950063769,1.484842539,Third Tier,United States,Springfield,Oregon,97477,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6,1,,,
3496,US-2022-150714-CHO-NUT-13000,2022-10-26,2028-04-23,2022-10-31,Standard Class,150714,2022-10-26,797,0.337388404,5,0.197390366,75.83,0.950063769,1.484842539,Third Tier,United States,Springfield,Oregon,97477,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7,1,,,
3497,US-2022-150714-CHO-FUD-51000,2022-10-26,2028-04-23,2022-10-30,Standard Class,150714,2022-10-26,797,0.337388404,5,0.197390366,75.83,0.950063769,1.484842539,Third Tier,United States,Springfield,Oregon,97477,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,1,,,
3499,US-2022-150714-CHO-SCR-58000,2022-10-26,2028-04-23,2022-10-30,Standard Class,150714,2022-10-26,797,0.337388404,5,0.197390366,75.83,0.950063769,1.484842539,Third Tier,United States,Springfield,Oregon,97477,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1,,,
3500,US-2022-150714-CHO-TRI-54000,2022-10-26,2028-04-23,2022-10-28,Standard Class,150714,2022-10-26,797,0.337388404,5,0.197390366,75.83,0.950063769,1.484842539,Third Tier,United States,Springfield,Oregon,97477,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,37.5,10,24.5,13,1,,,
3947,US-2022-120957-CHO-SCR-58000,2022-12-07,2028-05-29,2022-12-10,Same Day,120957,2022-12-07,755,0.380751496,1,0.995192779,5,0.089178848,1.465123124,Third Tier,United States,Riverside,California,92503,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2,0,,,
5191,US-2023-103891-CHO-MIL-31000,2023-07-12,2029-01-08,2023-07-17,Standard Class,103891,2023-07-12,538,0.50014716,1,0.995192779,12.66,0.286765427,1.782105366,Second Tier,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,0,,,
7899,US-2024-118864-CHO-TRI-54000,2024-06-15,2029-12-10,2024-06-22,Second Class,118864,2024-06-15,199,0.767978024,1,0.995192779,2.45,0.018149711,1.781320514,Second Tier,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,0,,,
10170,US-2024-163979-CHO-TRI-54000,2024-12-28,2030-06-25,2024-12-31,Second Class,163979,2024-12-28,3,0.997351123,1,0.995192779,9.8,0.194250957,2.186794859,First Tier,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15,4,9.8,5.2,0,,,
617,US-2021-141215-CHO-FUD-51000,2021-06-15,2026-12-12,2021-06-28,Standard Class,141215,2021-06-15,1295,0.059746885,3,0.507603257,20.91,0.470518984,1.037869126,Fourth Tier,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,1,,,
618,US-2021-141215-CHO-NUT-13000,2021-06-15,2026-12-12,2021-06-25,Standard Class,141215,2021-06-15,1295,0.059746885,3,0.507603257,20.91,0.470518984,1.037869126,Fourth Tier,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2,1,,,
619,US-2021-141215-CHO-MIL-31000,2021-06-15,2026-12-12,2021-06-20,Standard Class,141215,2021-06-15,1295,0.059746885,3,0.507603257,20.91,0.470518984,1.037869126,Fourth Tier,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1,,,
